,hq_id,inv_id,inv_name
39583,338419,3665,supplier2
39584,263927,263927,supplier1
39585,263927,404065,supplier4
39586,263927,262007,supplier3
39587,172539,172539,supplier1
39588,172539,83414,supplier2
39589,111935,111935,supplier1
39590,111935,92265,supplier2
39591,111935,9094,supplier4
39592,470881,470881,supplier1
39593,470881,369442,supplier2
39594,470881,1623968,supplier4
39595,358566,358566,supplier1
39596,358566,190430,supplier2
39597,550771,550771,supplier1
39598,550771,1835238,supplier4
39599,550771,400959,supplier2
39600,440703,440703,supplier1
39601,440703,160802,supplier2
39602,440703,1457248,supplier4
39603,263136,263136,supplier1
39604,263136,15639,supplier2
39605,291890,291890,supplier1
39606,291890,202915,supplier2
39607,291890,897325,supplier4
39608,580073,580073,supplier1
39609,580073,1925625,supplier4
39610,580073,184575,supplier3
39611,580073,543282,supplier2
39612,460505,460505,supplier1
39613,460505,237561,supplier2
39614,460505,250606,supplier3
39615,460505,1229088,supplier4
39616,460505,32348,supplier3
39617,460505,229235,supplier2
39618,207238,207238,supplier1
39619,207238,130034,supplier4
39620,207238,6769,supplier2
39621,207238,29410,supplier3
39622,172142,172142,supplier1
39623,172142,15204,supplier2
39624,172142,20894,supplier4
39625,357188,357188,supplier1
39626,357188,177807,supplier2
39627,185428,185428,supplier1
39628,185428,4864,supplier4
39629,185428,39130,supplier3
39630,233273,233273,supplier1
39631,233273,7065,supplier2
39632,233273,526665,supplier4
39633,233273,75355,supplier2
39634,254696,254696,supplier1
39635,254696,41516,supplier3
39636,254696,6500,supplier2
39637,337665,337665,supplier1
39638,337665,314610,supplier2
39639,337665,1368168,supplier4
39640,254094,254094,supplier1
39641,254094,79370,supplier2
39642,254094,17219,supplier3
39643,471001,471001,supplier1
39644,471001,1244398,supplier4
39645,230158,230158,supplier1
39646,230158,356065,supplier4
39647,453139,453139,supplier1
39648,453139,361853,supplier2
39649,312726,312726,supplier1
39650,599689,599689,supplier1
39651,599689,17996,supplier3
39652,599689,196891,supplier2
39653,599689,1058848,supplier4
39654,533918,533918,supplier1
39655,533918,312922,supplier2
39656,533918,47842,supplier3
39657,475381,475381,supplier1
39658,515536,515536,supplier1
39659,202537,202537,supplier1
39660,202537,30504,supplier4
39661,202537,88930,supplier2
39662,202537,460965,supplier4
39663,202537,69300,supplier2
39664,202537,51188,supplier3
39665,357655,357655,supplier1
39666,357655,351994,supplier2
39667,535798,535798,supplier1
39668,535798,356085,supplier4
39669,565954,565954,supplier1
39670,565954,436900,supplier2
39671,565954,2028665,supplier4
39672,524788,524788,supplier1
39673,524788,235042,supplier2
39674,432589,432589,supplier1
39675,432589,358036,supplier2
39676,471965,471965,supplier1
39677,471965,146701,supplier2
39678,471965,833775,supplier4
39679,141252,141252,supplier1
39680,141252,161167,supplier2
39681,293605,293605,supplier1
39682,293605,334812,supplier2
39683,206371,206371,supplier1
39684,206371,465076,supplier2
39685,206371,409036,supplier2
39686,206371,430805,supplier4
39687,430511,430511,supplier1
39688,430511,198261,supplier2
39689,255342,255342,supplier1
39690,255342,271379,supplier2
39691,244586,244586,supplier1
39692,244586,70339,supplier2
39693,244586,39392,supplier3
39694,388102,388102,supplier1
39695,388102,348606,supplier2
39696,454900,454900,supplier1
39697,454900,364466,supplier2
39698,454900,16925,supplier3
39699,233475,233475,supplier1
39700,233475,353687,supplier2
39701,434146,434146,supplier1
39702,434146,1902865,supplier4
39703,295280,295280,supplier1
39704,295280,204499,supplier2
39705,534009,534009,supplier1
39706,534009,410820,supplier2
39707,534009,2029305,supplier4
39708,385807,385807,supplier1
39709,385807,1019968,supplier4
39710,385807,4224,supplier3
39711,385807,157237,supplier2
39712,216981,216981,supplier1
39713,216981,16183,supplier2
39714,230939,230939,supplier1
39715,230939,20993,supplier3
39716,230939,17764,supplier4
39717,230939,45516,supplier3
39718,110955,110955,supplier1
39719,110955,74101,supplier2
39720,110955,25015,supplier3
39721,110955,32514,supplier4
39722,110955,13890,supplier2
39723,302963,302963,supplier1
39724,302963,204513,supplier2
39725,302963,31345,supplier3
39726,302963,356215,supplier4
39727,462983,462983,supplier1
39728,462983,55826,supplier3
39729,277908,277908,supplier1
39730,277908,100474,supplier2
39731,439616,439616,supplier1
39732,439616,141679,supplier2
39733,439616,34574,supplier3
39734,464048,464048,supplier1
39735,464048,100218,supplier3
39736,464048,236265,supplier2
39737,363993,363993,supplier1
39738,363993,1130838,supplier4
39739,499918,499918,supplier1
39740,499918,78883,supplier3
39741,499918,237223,supplier2
39742,279344,279344,supplier1
39743,279344,131860,supplier2
39744,279344,242109,supplier3
39745,279344,461165,supplier4
39746,279344,74324,supplier2
39747,230954,230954,supplier1
39748,230954,34602,supplier3
39749,218142,218142,supplier1
39750,218142,25240,supplier3
39751,218142,90465,supplier2
39752,218142,566435,supplier4
39753,135681,135681,supplier1
39754,135681,15835,supplier3
39755,135681,22823,supplier3
39756,588115,588115,supplier1
39757,588115,8728,supplier2
39758,588115,647695,supplier4
39759,588115,356245,supplier4
39760,588115,175672,supplier2
39761,588115,10579,supplier3
39762,120798,120798,supplier1
39763,459218,459218,supplier1
39764,412627,412627,supplier1
39765,419777,419777,supplier1
39766,419777,222217,supplier2
39767,419777,401780,supplier3
39768,419777,88369,supplier4
39769,419777,110173,supplier2
39770,606670,606670,supplier1
39771,606670,127658,supplier3
39772,606670,500581,supplier2
39773,606670,2046325,supplier4
39774,574726,574726,supplier1
39775,574726,2033615,supplier4
39776,574726,454401,supplier2
39777,225084,225084,supplier1
39778,225084,80495,supplier2
39779,225084,60784,supplier4
39780,401476,401476,supplier1
39781,401476,145059,supplier2
39782,401476,26554,supplier4
39783,401476,107228,supplier2
39784,401476,39425,supplier3
39785,401476,14026,supplier2
39786,399974,399974,supplier1
39787,399974,161906,supplier2
39788,510073,510073,supplier1
39789,346982,346982,supplier1
39790,204643,204643,supplier1
39791,254284,254284,supplier1
39792,254284,200495,supplier2
39793,254284,855545,supplier4
39794,254284,102132,supplier4
39795,368826,368826,supplier1
39796,368826,45348,supplier3
39797,467508,467508,supplier1
39798,467508,1929215,supplier4
39799,467508,248577,supplier2
39800,347721,347721,supplier1
39801,347721,153080,supplier2
39802,347721,44461,supplier3
39803,347721,311895,supplier2
39804,347721,1865868,supplier4
39805,347721,184096,supplier2
39806,347721,41706,supplier3
39807,347721,426938,supplier2
39808,347721,1799828,supplier4
39809,411296,411296,supplier1
39810,411296,252239,supplier3
39811,411296,4878,supplier2
39812,411296,551505,supplier4
39813,383109,383109,supplier1
39814,383109,1140628,supplier4
39815,383109,128632,supplier2
39816,383109,34479,supplier3
39817,383109,353715,supplier4
39818,225962,225962,supplier1
39819,225962,8173,supplier2
39820,225962,353705,supplier4
39821,556701,556701,supplier1
39822,474364,474364,supplier1
39823,530098,530098,supplier1
39824,409335,409335,supplier1
39825,409335,168993,supplier2
39826,409335,926235,supplier4
39827,409335,8316,supplier2
39828,409335,33252,supplier3
39829,235678,235678,supplier1
39830,235678,226278,supplier2
39831,364971,364971,supplier1
39832,364971,123827,supplier2
39833,117939,117939,supplier1
39834,117939,353735,supplier4
39835,117939,102855,supplier2
39836,400523,400523,supplier1
39837,400523,644185,supplier4
39838,400523,156288,supplier2
39839,328501,328501,supplier1
39840,328501,82249,supplier2
39841,328501,2034835,supplier4
39842,328501,457041,supplier2
39843,554242,554242,supplier1
39844,554242,450458,supplier2
39845,377812,377812,supplier1
39846,377812,645025,supplier4
39847,120924,120924,supplier1
39848,120924,43608,supplier3
39849,462454,462454,supplier1
39850,462454,48231,supplier2
39851,462454,525175,supplier4
39852,393300,393300,supplier1
39853,393300,465101,supplier2
39854,525950,525950,supplier1
39855,525950,178373,supplier2
39856,274090,274090,supplier1
39857,274090,55017,supplier2
39858,274090,544315,supplier4
39859,116787,116787,supplier1
39860,116787,31605,supplier3
39861,116787,44015,supplier2
39862,421737,421737,supplier1
39863,421737,253113,supplier2
39864,339003,339003,supplier1
39865,339003,157133,supplier2
39866,339003,48992,supplier2
39867,339003,620745,supplier4
39868,436763,436763,supplier1
39869,436763,925025,supplier4
39870,470829,470829,supplier1
39871,470829,18792,supplier3
39872,441914,441914,supplier1
39873,441914,388078,supplier2
39874,441914,104792,supplier3
39875,441914,172856,supplier2
39876,407738,407738,supplier1
39877,407738,99731,supplier3
39878,407738,172703,supplier2
39879,407738,175928,supplier2
39880,407738,103890,supplier3
39881,587194,587194,supplier1
39882,587194,156269,supplier2
39883,347470,347470,supplier1
39884,347470,282188,supplier2
39885,245660,245660,supplier1
39886,245660,493615,supplier4
39887,245660,14580,supplier2
39888,174341,174341,supplier1
39889,174341,19382,supplier3
39890,415516,415516,supplier1
39891,415516,176551,supplier2
39892,343222,343222,supplier1
39893,343222,252516,supplier4
39894,343222,133148,supplier2
39895,399514,399514,supplier1
39896,399514,329624,supplier2
39897,230578,230578,supplier1
39898,230578,329729,supplier2
39899,502956,502956,supplier1
39900,502956,465083,supplier2
39901,551752,551752,supplier1
39902,551752,210480,supplier2
39903,496186,496186,supplier1
39904,496186,1476508,supplier4
39905,537370,537370,supplier1
39906,537370,552256,supplier2
39907,571281,571281,supplier1
39908,571281,2031505,supplier4
39909,571281,399421,supplier2
39910,394474,394474,supplier1
39911,394474,273331,supplier2
39912,269374,269374,supplier1
39913,269374,327995,supplier4
39914,269374,161887,supplier2
39915,269374,1500968,supplier4
39916,171109,171109,supplier1
39917,171109,42795,supplier3
39918,140660,140660,supplier1
39919,140660,115512,supplier4
39920,140660,53231,supplier3
39921,140660,153768,supplier2
39922,252033,252033,supplier1
39923,326197,326197,supplier1
39924,326197,153769,supplier2
39925,326197,40904,supplier3
39926,326197,432064,supplier2
39927,326197,436345,supplier4
39928,326197,43784,supplier3
39929,326197,38323,supplier3
39930,326197,254627,supplier2
39931,380282,380282,supplier1
39932,380282,464842,supplier2
39933,501827,501827,supplier1
39934,501827,452005,supplier4
39935,170790,170790,supplier1
39936,170790,435105,supplier4
39937,179740,179740,supplier1
39938,179740,368395,supplier2
39939,179740,455235,supplier4
39940,471198,471198,supplier1
39941,471198,1465338,supplier4
39942,221370,221370,supplier1
39943,221370,64991,supplier2
39944,599334,599334,supplier1
39945,599334,542864,supplier2
39946,335671,335671,supplier1
39947,335671,120479,supplier2
39948,436373,436373,supplier1
39949,436373,236051,supplier2
39950,142337,142337,supplier1
39951,208097,208097,supplier1
39952,227833,227833,supplier1
39953,114499,114499,supplier1
39954,125342,125342,supplier1
39955,228422,228422,supplier1
39956,228422,129343,supplier2
39957,543864,543864,supplier1
39958,543864,451761,supplier2
39959,360184,360184,supplier1
39960,360184,353031,supplier2
39961,140345,140345,supplier1
39962,354628,354628,supplier1
39963,226526,226526,supplier1
39964,222479,222479,supplier1
39965,178367,178367,supplier1
39966,178367,325498,supplier2
39967,178367,11838,supplier3
39968,178367,354065,supplier4
39969,178367,354235,supplier4
39970,178367,354365,supplier4
39971,178367,61892,supplier3
39972,178367,36654,supplier3
39973,178367,251012,supplier3
39974,178367,18867,supplier3
39975,178367,189867,supplier3
39976,327506,327506,supplier1
39977,327506,210065,supplier2
39978,469555,469555,supplier1
39979,469555,297004,supplier3
39980,555393,555393,supplier1
39981,555393,293177,supplier3
39982,555393,1930765,supplier4
39983,385751,385751,supplier1
39984,385751,156062,supplier2
39985,369567,369567,supplier1
39986,369567,190347,supplier3
39987,475413,475413,supplier1
39988,475413,385637,supplier2
39989,475413,1618418,supplier4
39990,394668,394668,supplier1
39991,394668,189455,supplier3
39992,394668,210063,supplier2
39993,426955,426955,supplier1
39994,426955,189373,supplier3
39995,122233,122233,supplier1
39996,122233,355501,supplier2
39997,234263,234263,supplier1
39998,234263,193050,supplier3
39999,264318,264318,supplier1
40000,264318,20053,supplier3
40001,186141,186141,supplier1
40002,186141,48614,supplier3
40003,115179,115179,supplier1
40004,115179,14842,supplier3
40005,152587,152587,supplier1
40006,152587,38837,supplier3
40007,152587,137880,supplier2
40008,152587,479775,supplier4
40009,152587,354275,supplier4
40010,152587,354185,supplier4
40011,152587,354485,supplier4
40012,152587,354555,supplier4
40013,152587,360335,supplier4
40014,152587,360325,supplier4
40015,152587,354455,supplier4
40016,152587,354765,supplier4
40017,152587,354735,supplier4
40018,152587,771615,supplier4
40019,152587,447345,supplier4
40020,152587,486505,supplier4
40021,152587,741955,supplier4
40022,152587,741965,supplier4
40023,273182,273182,supplier1
40024,273182,272343,supplier2
40025,605340,605340,supplier1
40026,605340,156832,supplier2
40027,255255,255255,supplier1
40028,255255,942625,supplier4
40029,327087,327087,supplier1
40030,327087,541045,supplier4
40031,327087,48156,supplier2
40032,337839,337839,supplier1
40033,337839,321486,supplier2
40034,403617,403617,supplier1
40035,403617,331279,supplier2
40036,395402,395402,supplier1
40037,395402,16584,supplier3
40038,583365,583365,supplier1
40039,583365,312183,supplier2
40040,583365,18820,supplier2
40041,583365,570745,supplier4
40042,148529,148529,supplier1
40043,502311,502311,supplier1
40044,502311,929785,supplier4
40045,502311,8942,supplier2
40046,144761,144761,supplier1
40047,144761,360525,supplier4
40048,171018,171018,supplier1
40049,171018,64992,supplier2
40050,234488,234488,supplier1
40051,234488,64892,supplier2
40052,206532,206532,supplier1
40053,206532,64993,supplier2
40054,140715,140715,supplier1
40055,140715,64891,supplier2
40056,198502,198502,supplier1
40057,198502,23442,supplier2
40058,198502,27987,supplier3
40059,198502,357115,supplier4
40060,179017,179017,supplier1
40061,179017,76064,supplier4
40062,179017,133497,supplier2
40063,396492,396492,supplier1
40064,396492,1150488,supplier4
40065,396492,45386,supplier3
40066,374652,374652,supplier1
40067,374652,139076,supplier2
40068,405542,405542,supplier1
40069,405542,357285,supplier4
40070,405542,193937,supplier2
40071,404926,404926,supplier1
40072,404926,357305,supplier4
40073,404926,13385,supplier3
40074,404926,139087,supplier2
40075,438511,438511,supplier1
40076,438511,153082,supplier2
40077,587403,587403,supplier1
40078,587403,149220,supplier2
40079,417293,417293,supplier1
40080,417293,216492,supplier2
40081,417270,417270,supplier1
40082,445447,445447,supplier1
40083,148499,148499,supplier1
40084,111725,111725,supplier1
40085,111725,10056,supplier3
40086,218103,218103,supplier1
40087,218103,360535,supplier4
40088,218103,100718,supplier2
40089,581337,581337,supplier1
40090,581337,493281,supplier2
40091,581337,932465,supplier4
40092,581337,29815,supplier3
40093,252533,252533,supplier1
40094,252533,51403,supplier3
40095,252533,459762,supplier2
40096,252533,1342098,supplier4
40097,252533,51878,supplier3
40098,252533,251818,supplier2
40099,252533,774085,supplier4
40100,252533,251266,supplier3
40101,252533,509544,supplier2
40102,252533,251655,supplier2
40103,252533,21429,supplier3
40104,252533,857545,supplier4
40105,252533,32227,supplier3
40106,252533,169835,supplier2
40107,252533,857595,supplier4
40108,252533,492376,supplier2
40109,252533,839255,supplier4
40110,252533,26757,supplier3
40111,252533,839275,supplier4
40112,252533,34237,supplier3
40113,252533,251670,supplier2
40114,252533,771785,supplier4
40115,252533,8682,supplier3
40116,252533,771755,supplier4
40117,242513,242513,supplier1
40118,242513,771815,supplier4
40119,242513,140000,supplier2
40120,242513,34842,supplier3
40121,242513,60641,supplier3
40122,242513,1798988,supplier4
40123,242513,114620,supplier2
40124,242513,360545,supplier4
40125,128702,128702,supplier1
40126,128702,252845,supplier2
40127,128702,773035,supplier4
40128,128702,29473,supplier3
40129,128702,301169,supplier2
40130,128702,5267,supplier3
40131,128702,2708,supplier3
40132,128702,254260,supplier2
40133,128702,767875,supplier4
40134,128702,298374,supplier2
40135,128702,247868,supplier3
40136,128702,17452,supplier3
40137,128702,254253,supplier2
40138,128702,771765,supplier4
40139,107775,107775,supplier1
40140,107775,839285,supplier4
40141,107775,251678,supplier2
40142,107775,767885,supplier4
40143,107775,216576,supplier2
40144,107775,44998,supplier3
40145,107775,839295,supplier4
40146,107775,254256,supplier2
40147,107775,254254,supplier2
40148,107775,839305,supplier4
40149,107775,839325,supplier4
40150,107775,49858,supplier3
40151,107775,251674,supplier2
40152,107775,30870,supplier3
40153,107775,251685,supplier2
40154,107775,767935,supplier4
40155,573404,573404,supplier1
40156,573404,61422,supplier3
40157,573404,254258,supplier2
40158,573404,44435,supplier3
40159,573404,770975,supplier4
40160,573404,13556,supplier3
40161,573404,254261,supplier2
40162,573404,768155,supplier4
40163,573404,54155,supplier3
40164,573404,15069,supplier3
40165,573404,768235,supplier4
40166,573404,251702,supplier2
40167,573404,27570,supplier3
40168,573404,27287,supplier3
40169,573404,857335,supplier4
40170,573404,251708,supplier2
40171,573404,251709,supplier2
40172,573404,1294,supplier3
40173,573404,857405,supplier4
40174,573404,251717,supplier2
40175,573404,16695,supplier3
40176,573404,768295,supplier4
40177,573404,251703,supplier2
40178,573404,28790,supplier3
40179,573404,768345,supplier4
40180,573404,234199,supplier3
40181,573404,236931,supplier3
40182,573404,251803,supplier2
40183,193106,193106,supplier1
40184,193106,769165,supplier4
40185,193106,251459,supplier3
40186,193106,251808,supplier2
40187,193106,839375,supplier4
40188,193106,38087,supplier3
40189,193106,839405,supplier4
40190,193106,3369,supplier3
40191,193106,254397,supplier2
40192,193106,769365,supplier4
40193,193106,5251,supplier3
40194,468540,468540,supplier1
40195,468540,1040868,supplier4
40196,468540,1648,supplier3
40197,581346,581346,supplier1
40198,581346,541956,supplier2
40199,581346,769465,supplier4
40200,581346,26874,supplier3
40201,581346,251785,supplier2
40202,581346,263355,supplier3
40203,581346,481961,supplier2
40204,581346,39913,supplier3
40205,581346,252118,supplier2
40206,581346,769745,supplier4
40207,581346,254352,supplier2
40208,581346,839595,supplier4
40209,581346,33087,supplier3
40210,581346,839625,supplier4
40211,230877,230877,supplier1
40212,230877,251732,supplier2
40213,230877,839915,supplier4
40214,230877,3710,supplier3
40215,230877,254295,supplier2
40216,230877,11053,supplier3
40217,230877,840035,supplier4
40218,230877,49802,supplier3
40219,230877,840215,supplier4
40220,230877,251739,supplier2
40221,401300,401300,supplier1
40222,401300,840315,supplier4
40223,401300,252154,supplier2
40224,401300,12944,supplier3
40225,401300,47280,supplier3
40226,401300,254289,supplier2
40227,401300,770035,supplier4
40228,401300,26758,supplier3
40229,401300,251767,supplier2
40230,401300,840465,supplier4
40231,122764,122764,supplier1
40232,122764,840485,supplier4
40233,122764,54741,supplier3
40234,122764,251768,supplier2
40235,122764,840495,supplier4
40236,122764,254294,supplier2
40237,122764,251776,supplier2
40238,122764,770455,supplier4
40239,122764,10443,supplier3
40240,122764,254300,supplier2
40241,122764,773105,supplier4
40242,122764,53180,supplier3
40243,122764,769315,supplier4
40244,122764,252598,supplier2
40245,122764,840515,supplier4
40246,122764,254303,supplier2
40247,122764,254290,supplier2
40248,122764,770715,supplier4
40249,122764,45169,supplier3
40250,122764,251764,supplier2
40251,122764,772375,supplier4
40252,122764,12027,supplier3
40253,122764,772405,supplier4
40254,122764,8795,supplier3
40255,122764,252023,supplier2
40256,122764,772835,supplier4
40257,122764,20,supplier3
40258,122764,7426,supplier3
40259,122764,252024,supplier2
40260,122666,122666,supplier1
40261,122666,459761,supplier2
40262,122666,50410,supplier2
40263,122666,770605,supplier4
40264,122666,26395,supplier3
40265,122666,14992,supplier3
40266,122666,770655,supplier4
40267,122666,840525,supplier4
40268,122666,29135,supplier3
40269,122666,251787,supplier2
40270,454853,454853,supplier1
40271,454853,1040908,supplier4
40272,454853,39268,supplier3
40273,454853,1472858,supplier4
40274,454853,26782,supplier3
40275,454853,10923,supplier3
40276,454853,45642,supplier3
40277,454853,36673,supplier3
40278,454853,106288,supplier3
40279,454853,360735,supplier4
40280,454853,10488,supplier3
40281,454853,360695,supplier4
40282,454853,51652,supplier3
40283,454853,360615,supplier4
40284,454853,360805,supplier4
40285,454853,360825,supplier4
40286,454853,38218,supplier3
40287,454853,360845,supplier4
40288,454853,45470,supplier2
40289,454853,8428,supplier3
40290,454853,484505,supplier4
40291,454853,14793,supplier2
40292,129995,129995,supplier1
40293,129995,81491,supplier2
40294,129995,484535,supplier4
40295,129995,118582,supplier2
40296,429672,429672,supplier1
40297,429672,398696,supplier2
40298,549120,549120,supplier1
40299,549120,431764,supplier2
40300,486377,486377,supplier1
40301,486377,1474818,supplier4
40302,328518,328518,supplier1
40303,328518,127294,supplier4
40304,116518,116518,supplier1
40305,116518,770855,supplier4
40306,224429,224429,supplier1
40307,224429,77839,supplier3
40308,199574,199574,supplier1
40309,199574,461345,supplier4
40310,199574,18323,supplier2
40311,474596,474596,supplier1
40312,474596,459721,supplier2
40313,474596,1419308,supplier4
40314,138100,138100,supplier1
40315,138100,387182,supplier2
40316,138085,138085,supplier1
40317,138085,271339,supplier2
40318,371663,371663,supplier1
40319,371663,933195,supplier4
40320,256444,256444,supplier1
40321,256444,60854,supplier4
40322,256444,83345,supplier2
40323,256444,15528,supplier3
40324,339011,339011,supplier1
40325,339011,357385,supplier4
40326,339011,138901,supplier2
40327,565495,565495,supplier1
40328,565495,1851138,supplier4
40329,229055,229055,supplier1
40330,229055,121383,supplier2
40331,229055,357195,supplier4
40332,428080,428080,supplier1
40333,428080,927415,supplier4
40334,455654,455654,supplier1
40335,455654,1016575,supplier4
40336,455654,470461,supplier2
40337,211674,211674,supplier1
40338,211674,196590,supplier2
40339,481375,481375,supplier1
40340,481375,1719208,supplier4
40341,481375,486285,supplier4
40342,481375,114069,supplier2
40343,351804,351804,supplier1
40344,351804,375795,supplier4
40345,351804,277985,supplier2
40346,473525,473525,supplier1
40347,473525,395281,supplier2
40348,222451,222451,supplier1
40349,222451,82845,supplier4
40350,222451,56837,supplier2
40351,222451,139544,supplier4
40352,222451,134597,supplier2
40353,135087,135087,supplier1
40354,135087,459722,supplier2
40355,131479,131479,supplier1
40356,131479,360875,supplier4
40357,131479,93069,supplier4
40358,131479,94124,supplier2
40359,470077,470077,supplier1
40360,470077,395280,supplier2
40361,194092,194092,supplier1
40362,194092,280671,supplier2
40363,238854,238854,supplier1
40364,238854,39015,supplier3
40365,429244,429244,supplier1
40366,429244,31241,supplier3
40367,447215,447215,supplier1
40368,447215,398918,supplier2
40369,126559,126559,supplier1
40370,126559,387185,supplier2
40371,553349,553349,supplier1
40372,553349,553349,supplier1
40373,469860,469860,supplier1
40374,469860,395283,supplier2
40375,567882,567882,supplier1
40376,567882,1603658,supplier4
40377,212072,212072,supplier1
40378,212072,286416,supplier2
40379,192782,192782,supplier1
40380,192782,421901,supplier2
40381,606302,606302,supplier1
40382,606302,2058365,supplier4
40383,606302,733805,supplier4
40384,606302,155798,supplier2
40385,123764,123764,supplier1
40386,123764,1271378,supplier4
40387,115206,115206,supplier1
40388,115206,53644,supplier2
40389,115206,356995,supplier4
40390,224783,224783,supplier1
40391,224783,146652,supplier2
40392,224783,356895,supplier4
40393,224783,91678,supplier2
40394,570518,570518,supplier1
40395,570518,443965,supplier2
40396,570518,1595468,supplier4
40397,125377,125377,supplier1
40398,258880,258880,supplier1
40399,118033,118033,supplier1
40400,118033,483015,supplier4
40401,118033,94036,supplier2
40402,138098,138098,supplier1
40403,138098,137774,supplier2
40404,200169,200169,supplier1
40405,200169,137776,supplier2
40406,138193,138193,supplier1
40407,138193,563,supplier3
40408,510035,510035,supplier1
40409,510035,1473288,supplier4
40410,510035,421769,supplier2
40411,239530,239530,supplier1
40412,239530,196415,supplier2
40413,239530,135683,supplier2
40414,239530,479605,supplier4
40415,209853,209853,supplier1
40416,209853,7537,supplier2
40417,321611,321611,supplier1
40418,321611,122863,supplier2
40419,321611,479665,supplier4
40420,333474,333474,supplier1
40421,333474,139579,supplier2
40422,212580,212580,supplier1
40423,212580,24486,supplier3
40424,131424,131424,supplier1
40425,241650,241650,supplier1
40426,463431,463431,supplier1
40427,463431,370630,supplier2
40428,463431,459806,supplier2
40429,463431,1017268,supplier4
40430,551990,551990,supplier1
40431,551990,431776,supplier2
40432,262891,262891,supplier1
40433,262891,92154,supplier2
40434,262891,471625,supplier4
40435,425317,425317,supplier1
40436,425317,203070,supplier2
40437,256936,256936,supplier1
40438,256936,138828,supplier2
40439,256936,360935,supplier4
40440,338461,338461,supplier1
40441,338461,14907,supplier3
40442,138223,138223,supplier1
40443,138223,360945,supplier4
40444,125794,125794,supplier1
40445,125794,1272718,supplier4
40446,105502,105502,supplier1
40447,105502,497625,supplier4
40448,105502,86304,supplier2
40449,327985,327985,supplier1
40450,327985,655985,supplier4
40451,327985,210553,supplier2
40452,327985,550145,supplier4
40453,327985,72382,supplier2
40454,310472,310472,supplier1
40455,310472,99502,supplier4
40456,119365,119365,supplier1
40457,267449,267449,supplier1
40458,267449,391136,supplier2
40459,267449,987205,supplier4
40460,127964,127964,supplier1
40461,127964,146381,supplier2
40462,542026,542026,supplier1
40463,542026,421772,supplier2
40464,425638,425638,supplier1
40465,425638,917715,supplier4
40466,425638,8468,supplier3
40467,425638,59436,supplier2
40468,217594,217594,supplier1
40469,217594,35424,supplier4
40470,123839,123839,supplier1
40471,123839,387230,supplier2
40472,138094,138094,supplier1
40473,138094,360995,supplier4
40474,566453,566453,supplier1
40475,566453,459733,supplier2
40476,169166,169166,supplier1
40477,169166,25632,supplier3
40478,217958,217958,supplier1
40479,217958,311586,supplier2
40480,138136,138136,supplier1
40481,138136,44206,supplier2
40482,138136,493495,supplier4
40483,423010,423010,supplier1
40484,423010,222318,supplier2
40485,423010,421771,supplier2
40486,423010,1476628,supplier4
40487,138148,138148,supplier1
40488,138148,464495,supplier4
40489,138148,6296,supplier2
40490,439827,439827,supplier1
40491,439827,395294,supplier2
40492,308453,308453,supplier1
40493,308453,114513,supplier2
40494,308453,143739,supplier2
40495,308453,493505,supplier4
40496,308453,1012595,supplier4
40497,308453,369071,supplier2
40498,124635,124635,supplier1
40499,124635,852,supplier2
40500,544630,544630,supplier1
40501,544630,459748,supplier2
40502,203657,203657,supplier1
40503,203657,361975,supplier4
40504,262948,262948,supplier1
40505,262948,1434818,supplier4
40506,262948,548065,supplier4
40507,262948,7852,supplier2
40508,262948,68739,supplier2
40509,262948,548115,supplier4
40510,262948,768275,supplier4
40511,262948,421904,supplier2
40512,402340,402340,supplier1
40513,402340,170525,supplier2
40514,249195,249195,supplier1
40515,249195,356915,supplier4
40516,237198,237198,supplier1
40517,237198,125954,supplier4
40518,342146,342146,supplier1
40519,342146,526905,supplier4
40520,464832,464832,supplier1
40521,464832,387231,supplier2
40522,133192,133192,supplier1
40523,133192,252079,supplier2
40524,133192,55942,supplier2
40525,133192,2874,supplier4
40526,559619,559619,supplier1
40527,559619,436535,supplier2
40528,559619,1033798,supplier4
40529,559619,395295,supplier2
40530,559619,493515,supplier4
40531,559619,115129,supplier2
40532,153455,153455,supplier1
40533,153455,484785,supplier4
40534,153455,98073,supplier2
40535,138184,138184,supplier1
40536,138184,98074,supplier2
40537,278597,278597,supplier1
40538,278597,628915,supplier4
40539,369216,369216,supplier1
40540,369216,153149,supplier2
40541,312887,312887,supplier1
40542,312887,150567,supplier2
40543,312887,428085,supplier4
40544,108247,108247,supplier1
40545,108247,139477,supplier2
40546,160674,160674,supplier1
40547,160674,485955,supplier4
40548,160674,39914,supplier2
40549,473904,473904,supplier1
40550,473904,395317,supplier2
40551,123408,123408,supplier1
40552,123408,362525,supplier4
40553,259882,259882,supplier1
40554,259882,362545,supplier4
40555,258544,258544,supplier1
40556,258544,143145,supplier2
40557,123975,123975,supplier1
40558,123975,278955,supplier2
40559,255116,255116,supplier1
40560,255116,22446,supplier3
40561,135396,135396,supplier1
40562,135396,37840,supplier3
40563,256248,256248,supplier1
40564,118478,118478,supplier1
40565,116467,116467,supplier1
40566,116467,89104,supplier2
40567,116467,493185,supplier4
40568,254623,254623,supplier1
40569,254623,130884,supplier4
40570,241702,241702,supplier1
40571,241702,54164,supplier4
40572,216410,216410,supplier1
40573,216410,1321228,supplier4
40574,216410,327421,supplier2
40575,161514,161514,supplier1
40576,161514,141559,supplier2
40577,161514,556235,supplier4
